country,bidding_zone,psr_type,start_time,position,quantity_mw
ES,10YES-REE------0,B12,2026-01-27T00:00Z,69,4112.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,70,4148.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,71,4196.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,72,4304.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,73,4396.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,74,4268.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,75,4156.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,76,4244.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,77,4256.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,78,4260.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,79,4140.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,80,4228.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,81,4408.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,82,4444.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,83,4424.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,84,4376.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,85,4268.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,86,4048.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,87,4016.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,88,3896.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,89,3704.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,90,3228.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,91,3012.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,92,2944.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,93,2876.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,94,2896.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,95,2924.0
ES,10YES-REE------0,B12,2026-01-27T00:00Z,96,3084.0
ES,10YES-REE------0,B13,2026-01-27T00:00Z,1,0.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,1,7096.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,2,7100.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,7,7096.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,8,7100.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,10,7104.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,12,7108.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,13,7112.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,16,7116.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,17,7112.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,18,7116.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,23,7112.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,28,7116.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,29,7112.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,32,7108.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,33,7112.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,34,7108.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,43,7104.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,45,7108.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,46,7104.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,47,6984.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,48,7100.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,49,7104.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,53,7100.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,54,7104.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,56,7100.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,57,7104.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,58,7108.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,64,7104.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,65,7108.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,68,7112.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,71,7108.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,74,7112.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,80,7116.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,81,7112.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,82,7116.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,85,7120.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,86,7116.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,87,7120.0
ES,10YES-REE------0,B14,2026-01-27T00:00Z,89,7116.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,1,60.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,15,64.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,16,60.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,33,56.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,36,60.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,49,56.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,50,60.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,52,56.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,53,60.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,60,64.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,61,60.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,65,64.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,69,60.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,72,64.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,74,60.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,78,64.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,79,60.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,83,64.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,85,60.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,87,64.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,88,60.0
ES,10YES-REE------0,B15,2026-01-27T00:00Z,93,56.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,1,0.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,29,4.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,30,24.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,31,84.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,32,240.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,33,652.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,34,1032.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,35,1576.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,36,2272.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,37,3248.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,38,4024.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,39,4864.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,40,5344.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,41,5440.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,42,5508.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,43,5584.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,44,5964.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,45,6432.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,46,6828.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,47,7768.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,48,8240.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,49,8380.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,50,8964.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,51,8968.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,52,8520.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,53,8316.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,54,7952.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,55,7900.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,56,8560.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,57,8508.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,58,8868.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,59,9188.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,60,8520.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,61,7480.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,62,6500.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,63,5996.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,64,5520.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,65,4196.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,66,3548.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,67,2716.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,68,1916.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,69,868.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,70,304.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,71,64.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,72,16.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,73,12.0
ES,10YES-REE------0,B16,2026-01-27T00:00Z,75,8.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,1,180.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,2,164.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,3,140.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,4,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,6,140.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,7,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,11,140.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,14,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,16,144.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,17,140.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,18,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,19,140.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,22,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,23,132.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,24,128.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,25,124.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,26,128.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,27,124.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,28,128.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,29,132.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,30,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,31,132.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,35,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,36,140.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,37,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,40,140.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,41,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,43,140.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,54,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,56,132.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,57,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,60,132.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,61,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,62,132.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,65,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,66,140.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,70,144.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,71,140.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,73,144.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,74,140.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,75,144.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,77,140.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,86,136.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,88,132.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,93,128.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,94,132.0
ES,10YES-REE------0,B17,2026-01-27T00:00Z,95,128.0
ES,10YES-REE------0,B18,2026-01-27T00:00Z,1,0.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,1,14588.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,2,14496.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,3,14500.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,4,14212.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,5,13916.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,6,13772.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,7,13548.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,8,13120.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,9,13196.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,10,13244.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,11,12808.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,12,12516.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,13,12672.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,14,12928.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,15,13104.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,16,12996.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,17,13708.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,18,14272.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,19,14692.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,20,15112.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,21,15012.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,22,15004.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,23,15600.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,24,16020.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,25,16220.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,26,16296.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,27,16312.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,28,16372.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,29,16248.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,30,16460.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,31,16160.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,32,15764.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,33,15232.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,34,14600.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,35,14224.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,36,13944.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,37,13576.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,38,13276.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,39,13168.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,40,12908.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,41,13068.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,42,13392.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,43,13304.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,44,13156.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,45,13320.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,46,13456.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,47,13212.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,48,13196.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,49,13172.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,50,12780.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,51,12724.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,52,12896.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,53,12932.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,54,13224.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,55,13364.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,56,12828.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,57,12576.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,58,12080.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,59,12124.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,60,12400.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,61,12616.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,62,12964.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,63,13224.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,64,13736.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,65,13892.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,66,14220.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,67,14684.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,68,15076.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,69,15592.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,70,16236.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,71,15992.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,72,16288.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,73,16824.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,74,17324.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,75,17560.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,76,17744.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,77,17864.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,78,17944.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,79,18176.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,80,18000.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,81,17884.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,82,17828.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,83,17760.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,84,17836.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,85,17988.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,86,17936.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,87,18488.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,88,18212.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,89,17472.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,90,17452.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,91,17348.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,92,16936.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,93,17000.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,94,16984.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,95,16472.0
ES,10YES-REE------0,B19,2026-01-27T00:00Z,96,15728.0
ES,10YES-REE------0,B20,2026-01-27T00:00Z,1,0.0
ES,10YES-REE------0,B25,2026-01-27T00:00Z,1,0.0
ES,10YES-REE------0,B25,2026-01-27T00:00Z,34,8.0
ES,10YES-REE------0,B25,2026-01-27T00:00Z,36,4.0
ES,10YES-REE------0,B25,2026-01-27T00:00Z,37,0.0
ES,10YES-REE------0,B25,2026-01-27T00:00Z,68,4.0
ES,10YES-REE------0,B25,2026-01-27T00:00Z,71,8.0
ES,10YES-REE------0,B25,2026-01-27T00:00Z,77,12.0
ES,10YES-REE------0,B25,2026-01-27T00:00Z,78,16.0
ES,10YES-REE------0,B25,2026-01-27T00:00Z,79,12.0
ES,10YES-REE------0,B25,2026-01-27T00:00Z,80,8.0
ES,10YES-REE------0,B25,2026-01-27T00:00Z,81,4.0
ES,10YES-REE------0,B25,2026-01-27T00:00Z,84,0.0
IT,,B10,2026-01-27T11:00Z,1,147.0
IT,,B10,2026-01-27T11:00Z,8,131.0
IT,,B25,2026-01-27T01:00Z,1,1238.0
IT,,B25,2026-01-27T01:00Z,2,1386.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,1,262.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,2,255.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,3,254.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,6,253.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,7,254.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,8,258.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,9,254.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,10,255.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,11,253.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,12,261.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,13,255.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,14,251.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,15,253.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,16,252.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,17,254.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,18,251.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,19,252.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,20,258.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,21,259.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,22,260.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,23,256.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,24,255.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,25,276.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,26,272.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,27,271.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,30,286.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,31,280.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,32,255.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,33,242.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,34,244.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,35,247.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,36,248.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,38,250.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,39,253.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,40,254.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,41,251.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,42,252.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,43,249.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,44,251.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,45,265.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,46,270.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,47,274.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,48,273.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,49,277.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,50,282.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,51,280.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,52,276.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,53,282.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,54,279.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,55,278.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,57,267.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,58,259.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,59,265.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,60,260.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,63,262.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,64,260.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,65,255.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,66,257.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,67,258.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,68,255.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,69,253.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,71,261.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,72,271.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,73,277.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,74,279.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,75,277.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,76,276.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,77,290.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,78,299.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,79,296.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,80,297.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,81,302.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,82,303.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,83,305.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,85,304.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,86,307.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,88,308.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,89,295.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,90,302.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,91,304.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,92,305.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,93,275.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,94,284.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,95,279.0
IT,10YIT-GRTN-----B,B01,2026-01-27T00:00Z,96,283.0
IT,10YIT-GRTN-----B,B03,2026-01-27T00:00Z,1,336.0
IT,10YIT-GRTN-----B,B03,2026-01-27T00:00Z,2,341.0
IT,10YIT-GRTN-----B,B03,2026-01-27T00:00Z,3,339.0
IT,10YIT-GRTN-----B,B03,2026-01-27T00:00Z,4,341.0
IT,10YIT-GRTN-----B,B03,2026-01-27T00:00Z,5,342.0
IT,10YIT-GRTN-----B,B03,2026-01-27T00:00Z,6,339.0
IT,10YIT-GRTN-----B,B03,2026-01-27T00:00Z,8,337.0
IT,10YIT-GRTN-----B,B03,2026-01-27T00:00Z,10,341.0
IT,10YIT-GRTN-----B,B03,2026-01-27T00:00Z,11,340.0
IT,10YIT-GRTN-----B,B03,2026-01-27T00:00Z,12,341.0
IT,10YIT-GRTN-----B,B03,2026-01-27T00:00Z,13,340.0
